HS Code	Commodity	Value	Date	Growth
22	BEVERAGES, SPIRITS AND VINEGAR.	2.88	2/1/2016	-6.08
23	RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.	15.58	2/1/2016	-49.1
24	TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.	15.81	2/1/2016	85.07
25	SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.	12.78	2/1/2016	0.43
26	ORES, SLAG AND ASH.	0.11	2/1/2016	-93.57
27	MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.	287.4	2/1/2016	3.6
28	INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.	8.85	2/1/2016	-7.44
29	ORGANIC CHEMICALS	80.58	2/1/2016	-13.62
30	PHARMACEUTICAL PRODUCTS	58.65	2/1/2016	-4.87
31	FERTILISERS.	1.66	2/1/2016	-34
32	TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.	26.55	2/1/2016	3.51
33	ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.	11.34	2/1/2016	9.88
34	SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.	3.23	2/1/2016	8.54
35	ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.	2.61	2/1/2016	-22.73
36	EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.	0.6	2/1/2016	-76.2
37	PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.	0.64	2/1/2016	27.48
38	MISCELLANEOUS CHEMICAL PRODUCTS.	25	2/1/2016	-18.07
39	PLASTIC AND ARTICLES THEREOF.	28.77	2/1/2016	18.97
40	RUBBER AND ARTICLES THEREOF.	19.38	2/1/2016	-4.19
41	RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	12.88	2/1/2016	-16.85
42	ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.	1.54	2/1/2016	-32.95
43	FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.	0.01	2/1/2016	
44	WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.	0.29	2/1/2016	-30.86
45	CORK AND ARTICLES OF CORK.		2/1/2016	
46	MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.	0	2/1/2016	-75
47	PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.		2/1/2016	
48	PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.	10.56	2/1/2016	5.35
49	PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.	1.86	2/1/2016	-2.14
50	SILK	0.43	2/1/2016	-51.9
51	WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.	1.02	2/1/2016	12.38
52	COTTON.	63.62	2/1/2016	-6.29
53	OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.	0.29	2/1/2016	-46.14
54	MAN-MADE FILAMENTS.	12.47	2/1/2016	-12.92
55	MAN-MADE STAPLE FIBRES.	8.75	2/1/2016	1.85
56	WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.	1.6	2/1/2016	-2.44
57	CARPETS AND OTHER TEXTILE FLOOR COVERINGS.	2.35	2/1/2016	149.67
58	SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.	1.35	2/1/2016	-36.34
59	IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.	0.49	2/1/2016	-83.12
60	KNITTED OR CROCHETED FABRICS.	0.98	2/1/2016	4.38
61	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.	5.06	2/1/2016	43.19
62	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.	11.32	2/1/2016	-39.97
63	OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS	2.76	2/1/2016	-29.79
64	FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.	2.56	2/1/2016	1.46
65	HEADGEAR AND PARTS THEREOF.	0.09	2/1/2016	0.44
66	UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.		2/1/2016	
67	PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.	0.67	2/1/2016	-51.76
68	ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.	6.14	2/1/2016	46.75
69	CERAMIC PRODUCTS.	2.47	2/1/2016	-19.33
70	GLASS AND GLASSWARE.	2	2/1/2016	-19.64
71	NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.	116.69	2/1/2016	8.02
72	IRON AND STEEL	29.31	2/1/2016	-44.98
73	ARTICLES OF IRON OR STEEL	20.38	2/1/2016	-7.28
74	COPPER AND ARTICLES THEREOF.	15.43	2/1/2016	-52.64
75	NICKEL AND ARTICLES THEREOF.	5.63	2/1/2016	-91.81
76	ALUMINIUM AND ARTICLES THEREOF.	24.1	2/1/2016	386.18
78	LEAD AND ARTICLES THEREOF.	0.63	2/1/2016	-69.64
79	ZINC AND ARTICLES THEREOF.	1.72	2/1/2016	-65.81
80	TIN AND ARTICLES THEREOF.	4.47	2/1/2016	117.84
81	OTHER BASE METALS; CERMETS; ARTICLES THEREOF.	0.09	2/1/2016	-32.49
82	TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.	3.13	2/1/2016	-20.88
83	MISCELLANEOUS ARTICLES OF BASE METAL.	3.94	2/1/2016	16.3
84	NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.	153.16	2/1/2016	24.26
85	ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.	53.9	2/1/2016	-27.9
86	RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL	0.26	2/1/2016	-53.48
87	VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.	58.98	2/1/2016	-29.24
88	AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.	44.25	2/1/2016	951.47
89	SHIPS, BOATS AND FLOATING STRUCTURES.	9.76	2/1/2016	-93.14
90	OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;	32	2/1/2016	26.8
91	CLOCKS AND WATCHES AND PARTS THEREOF.	0.93	2/1/2016	-35.15
92	MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.	0.02	2/1/2016	-39.13
93	ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.	0.1	2/1/2016	240.41
94	FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC	1.77	2/1/2016	3.91
95	TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.	0.34	2/1/2016	-37.73
96	MISCELLANEOUS MANUFACTURED ARTICLES.	4.14	2/1/2016	11.84
97	WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.	4.49	2/1/2016	3,746.49
98	PROJECT GOODS; SOME SPECIAL USES.	0.07	2/1/2016	-73.55
99	MISCELLANEOUS GOODS.	2.39	2/1/2016	-54.87
1	LIVE ANIMALS.	0	3/1/2016	0
2	MEAT AND EDIBLE MEAT OFFAL.	201.8	3/1/2016	34.6
3	FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.	61.51	3/1/2016	-14.28
4	DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.	2.06	3/1/2016	4.57
5	PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.	3.64	3/1/2016	834.75
6	LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.	0.46	3/1/2016	-6.66
7	EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.	8.66	3/1/2016	9.76
8	EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.	3.03	3/1/2016	17.63
9	COFFEE, TEA, MATE AND SPICES.	45.08	3/1/2016	0.54
10	CEREALS.	8.09	3/1/2016	-74.93
11	PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.	3.55	3/1/2016	-44.79
12	OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.	51.53	3/1/2016	-19.19
13	LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.	1.59	3/1/2016	-33.14
14	VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.	0.04	3/1/2016	765.22
15	ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.	11.21	3/1/2016	-58.78
16	PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES	0.03	3/1/2016	-51.55
17	SUGARS AND SUGAR CONFECTIONERY.	85.57	3/1/2016	6,063.41
18	COCOA AND COCOA PREPARATIONS.	2.97	3/1/2016	221.72
19	PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.	1.37	3/1/2016	0.61
20	PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.	0.83	3/1/2016	2.35
21	MISCELLANEOUS EDIBLE PREPARATIONS.	4.1	3/1/2016	-26.42
22	BEVERAGES, SPIRITS AND VINEGAR.	2.88	3/1/2016	-6.08
23	RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.	15.58	3/1/2016	-49.1
24	TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.	15.81	3/1/2016	85.07
25	SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.	12.78	3/1/2016	0.43
26	ORES, SLAG AND ASH.	0.11	3/1/2016	-93.57
27	MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.	287.4	3/1/2016	3.6
28	INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.	8.85	3/1/2016	-7.44
29	ORGANIC CHEMICALS	80.58	3/1/2016	-13.62
30	PHARMACEUTICAL PRODUCTS	58.65	3/1/2016	-4.87
31	FERTILISERS.	1.66	3/1/2016	-34
32	TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.	26.55	3/1/2016	3.51
33	ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.	11.34	3/1/2016	9.88
34	SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.	3.23	3/1/2016	8.54
35	ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.	2.61	3/1/2016	-22.73
36	EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.	0.6	3/1/2016	-76.2
37	PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.	0.64	3/1/2016	27.48
38	MISCELLANEOUS CHEMICAL PRODUCTS.	25	3/1/2016	-18.07
39	PLASTIC AND ARTICLES THEREOF.	28.77	3/1/2016	18.97
40	RUBBER AND ARTICLES THEREOF.	19.38	3/1/2016	-4.19
41	RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	12.88	3/1/2016	-16.85
42	ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.	1.54	3/1/2016	-32.95
43	FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.	0.01	3/1/2016	
44	WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.	0.29	3/1/2016	-30.86
45	CORK AND ARTICLES OF CORK.		3/1/2016	
46	MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.	0	3/1/2016	-75
47	PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.		3/1/2016	
48	PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.	10.56	3/1/2016	5.35
49	PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.	1.86	3/1/2016	-2.14
50	SILK	0.43	3/1/2016	-51.9
51	WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.	1.02	3/1/2016	12.38
52	COTTON.	63.62	3/1/2016	-6.29
53	OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.	0.29	3/1/2016	-46.14
54	MAN-MADE FILAMENTS.	12.47	3/1/2016	-12.92
55	MAN-MADE STAPLE FIBRES.	8.75	3/1/2016	1.85
56	WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.	1.6	3/1/2016	-2.44
57	CARPETS AND OTHER TEXTILE FLOOR COVERINGS.	2.35	3/1/2016	149.67
58	SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.	1.35	3/1/2016	-36.34
59	IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.	0.49	3/1/2016	-83.12
60	KNITTED OR CROCHETED FABRICS.	0.98	3/1/2016	4.38
61	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.	5.06	3/1/2016	43.19
62	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.	11.32	3/1/2016	-39.97
63	OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS	2.76	3/1/2016	-29.79
64	FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.	2.56	3/1/2016	1.46
65	HEADGEAR AND PARTS THEREOF.	0.09	3/1/2016	0.44
66	UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.		3/1/2016	
67	PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.	0.67	3/1/2016	-51.76
68	ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.	6.14	3/1/2016	46.75
69	CERAMIC PRODUCTS.	2.47	3/1/2016	-19.33
70	GLASS AND GLASSWARE.	2	3/1/2016	-19.64
71	NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.	116.69	3/1/2016	8.02
72	IRON AND STEEL	29.31	3/1/2016	-44.98
73	ARTICLES OF IRON OR STEEL	20.38	3/1/2016	-7.28
74	COPPER AND ARTICLES THEREOF.	15.43	3/1/2016	-52.64
75	NICKEL AND ARTICLES THEREOF.	5.63	3/1/2016	-91.81
76	ALUMINIUM AND ARTICLES THEREOF.	24.1	3/1/2016	386.18
78	LEAD AND ARTICLES THEREOF.	0.63	3/1/2016	-69.64
79	ZINC AND ARTICLES THEREOF.	1.72	3/1/2016	-65.81
80	TIN AND ARTICLES THEREOF.	4.47	3/1/2016	117.84
81	OTHER BASE METALS; CERMETS; ARTICLES THEREOF.	0.09	3/1/2016	-32.49
82	TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.	3.13	3/1/2016	-20.88
83	MISCELLANEOUS ARTICLES OF BASE METAL.	3.94	3/1/2016	16.3
84	NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.	153.16	3/1/2016	24.26
85	ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.	53.9	3/1/2016	-27.9
86	RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL	0.26	3/1/2016	-53.48
87	VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.	58.98	3/1/2016	-29.24
88	AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.	44.25	3/1/2016	951.47
89	SHIPS, BOATS AND FLOATING STRUCTURES.	9.76	3/1/2016	-93.14
90	OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;	32	3/1/2016	26.8
91	CLOCKS AND WATCHES AND PARTS THEREOF.	0.93	3/1/2016	-35.15
92	MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.	0.02	3/1/2016	-39.13
93	ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.	0.1	3/1/2016	240.41
94	FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC	1.77	3/1/2016	3.91
95	TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.	0.34	3/1/2016	-37.73
96	MISCELLANEOUS MANUFACTURED ARTICLES.	4.14	3/1/2016	11.84
97	WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.	4.49	3/1/2016	3,746.49
98	PROJECT GOODS; SOME SPECIAL USES.	0.07	3/1/2016	-73.55
99	MISCELLANEOUS GOODS.	2.39	3/1/2016	-54.87
1	LIVE ANIMALS.	0	4/1/2016	0
2	MEAT AND EDIBLE MEAT OFFAL.	201.8	4/1/2016	34.6
3	FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.	61.51	4/1/2016	-14.28
4	DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.	2.06	4/1/2016	4.57
5	PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.	3.64	4/1/2016	834.75
6	LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.	0.46	4/1/2016	-6.66
7	EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.	8.66	4/1/2016	9.76
8	EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.	3.03	4/1/2016	17.63
9	COFFEE, TEA, MATE AND SPICES.	45.08	4/1/2016	0.54
10	CEREALS.	8.09	4/1/2016	-74.93
11	PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.	3.55	4/1/2016	-44.79
12	OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.	51.53	4/1/2016	-19.19
13	LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.	1.59	4/1/2016	-33.14
14	VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.	0.04	4/1/2016	765.22
15	ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.	11.21	4/1/2016	-58.78
16	PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES	0.03	4/1/2016	-51.55
17	SUGARS AND SUGAR CONFECTIONERY.	85.57	4/1/2016	6,063.41
18	COCOA AND COCOA PREPARATIONS.	2.97	4/1/2016	221.72
19	PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.	1.37	4/1/2016	0.61
20	PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.	0.83	4/1/2016	2.35
21	MISCELLANEOUS EDIBLE PREPARATIONS.	4.1	4/1/2016	-26.42
22	BEVERAGES, SPIRITS AND VINEGAR.	2.88	4/1/2016	-6.08
23	RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.	15.58	4/1/2016	-49.1
24	TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.	15.81	4/1/2016	85.07
25	SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.	12.78	4/1/2016	0.43
26	ORES, SLAG AND ASH.	0.11	4/1/2016	-93.57
27	MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.	287.4	4/1/2016	3.6
28	INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.	8.85	4/1/2016	-7.44
29	ORGANIC CHEMICALS	80.58	4/1/2016	-13.62
30	PHARMACEUTICAL PRODUCTS	58.65	4/1/2016	-4.87
31	FERTILISERS.	1.66	4/1/2016	-34
32	TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.	26.55	4/1/2016	3.51
33	ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.	11.34	4/1/2016	9.88
34	SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.	3.23	4/1/2016	8.54
35	ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.	2.61	4/1/2016	-22.73
36	EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.	0.6	4/1/2016	-76.2
37	PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.	0.64	4/1/2016	27.48
38	MISCELLANEOUS CHEMICAL PRODUCTS.	25	4/1/2016	-18.07
39	PLASTIC AND ARTICLES THEREOF.	28.77	4/1/2016	18.97
40	RUBBER AND ARTICLES THEREOF.	19.38	4/1/2016	-4.19
41	RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	12.88	4/1/2016	-16.85
42	ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.	1.54	4/1/2016	-32.95
43	FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.	0.01	4/1/2016	
44	WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.	0.29	4/1/2016	-30.86
45	CORK AND ARTICLES OF CORK.		4/1/2016	
46	MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.	0	4/1/2016	-75
47	PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.		4/1/2016	
48	PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.	10.56	4/1/2016	5.35
49	PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.	1.86	4/1/2016	-2.14
50	SILK	0.43	4/1/2016	-51.9
51	WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.	1.02	4/1/2016	12.38
52	COTTON.	63.62	4/1/2016	-6.29
53	OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.	0.29	4/1/2016	-46.14
54	MAN-MADE FILAMENTS.	12.47	4/1/2016	-12.92
55	MAN-MADE STAPLE FIBRES.	8.75	4/1/2016	1.85
